Feature,F_score,p_value
Z5,10.666125772405277,1.4964620920681553e-15
LY,10.65261543609586,1.5722520831955275e-15
LD,10.633289820140432,1.687394189357895e-15
PL_CTD_151,10.622131760395147,1.757680230066194e-15
NL,10.620571152622698,1.7677416349614881e-15
HC,10.620547975286806,1.7678914954896534e-15
PL_CKSAAP_164,10.61040597655683,1.834703738774233e-15
PL_CTD_102,10.609690583997452,1.839510875673948e-15
PL_CTD_179,10.609493358120735,1.8408383668077012e-15
PL_CTDD_86,10.584879831994757,2.014266899892319e-15
PRIN3,10.5825485744728,2.0315181751524354e-15
PL_CKSAAP_159,10.578346190848162,2.0629903128686437e-15
PL_CKSAAP_278,10.57537658130425,2.0855239956428775e-15
NN,10.568919187806834,2.1353775594323535e-15
PL_CKSAAP_306,10.560525805671078,2.201965471856726e-15
PL_CTD_150,10.547743950540331,2.3073843835252403e-15
PL_Geary_3,10.517734002079804,2.5751838861028424e-15
LL,10.468003083459129,3.0892216009842194e-15
PL_CTD_88,10.46558691852861,3.116661901017401e-15
PL_CTD_130,10.46365639260427,3.1387621055109895e-15
FSH,10.440876447256308,3.4116992688383234e-15
PL_CTD_208,10.43845700208162,3.4420490139181658e-15
PL_CTD_73,10.437252144874392,3.457263529727689e-15
PL_CTDD_65,10.434052762925479,3.4979917921270395e-15
PL_CTD_29,10.41746621251061,3.716968173975857e-15
FD,10.409499348567072,3.82697489279142e-15
PL_CTD_124,10.400899098913039,3.949389084595285e-15
PL_CKSAAP_389,10.39611200756657,4.019218077163329e-15
PL_AAIndex1_41,10.385914972395273,4.172110091537337e-15
PL_QSO_SW_10,10.377682833703071,4.2997788184813245e-15
PL_QSO_SW_14,10.377047135509361,4.309798767065314e-15
RY,10.373573858823823,4.364959197366592e-15
HG.1,10.365149756733345,4.501699699904082e-15
EI,10.359585261038502,4.594366800861646e-15
PL_CTD_30,10.35167786206436,4.7293457416809894e-15
PL_QSO_SW_8,10.346685115708546,4.816609261473121e-15
EH,10.341384851172327,4.9110123405289435e-15
PL_CKSAAP_378,10.339419503901336,4.9464860428222015e-15
PL_CTD_205,10.333806931111733,5.049209391644472e-15
PL_Moran_3,10.321048736052228,5.290730353324917e-15
EL,10.312181326552286,5.465377066812081e-15
PL_AAIndex1_540,10.310230398269594,5.504569361247645e-15
PL_CTD_18,10.309931867925961,5.510591324261895e-15
WA,10.307541814612376,5.559041945200525e-15
PL_CTD_204,10.305930478888081,5.591947041355874e-15
PL_CKSAAP_275,10.303281994293988,5.646455962823686e-15
DW,10.285069171580005,6.0359833183449526e-15
PL_CTD_54,10.276147932079288,6.236491382966881e-15
PL_CKSAAP_219,10.269001142682976,6.401918418132957e-15
PL_CTD_103,10.26439501180036,6.510857624853746e-15
PL_CTD_123,10.26320634423502,6.5392707117579285e-15
PL_CTDD_54,10.261868332757246,6.571402150081256e-15
PL_CKSAAP_90,10.25080043514085,6.8433245522696626e-15
PL_CTD_258,10.24510154402276,6.987702807603463e-15
PL_CKSAAP_321,10.231159466218646,7.353905480402307e-15
PL_CKSAAP_210,10.226428448931323,7.482487257640928e-15
PL_CTD_164,10.226147573155318,7.490191425096176e-15
PL_CTD_159,10.217989210363433,7.71746690722063e-15
PL_CKSAAP_312,10.213621454954861,7.841968152074932e-15
AT,10.211467404057537,7.904106930112285e-15
PL_CKSAAP_273,10.192023985028351,8.487785991729752e-15
PL_CTD_155,10.176895718927277,8.971617551698508e-15
PL_CTD_172,10.174694963680082,9.044266141979404e-15
PL_CKSAAP_144,10.167039901949362,9.301583450525505e-15
PL_CKSAAP_333,10.165261409223717,9.362407364663185e-15
PL_CKSAAP_291,10.14402998085966,1.0120011990071606e-14
PL_CTDD_144,10.09720573887245,1.2014898891582274e-14
PL_CTDD_154,10.096811820275974,1.2032261308440687e-14
PL_CTD_303,10.092546029031892,1.2221897380706018e-14
PL_CTD_225,10.088645726088302,1.2397902980443468e-14
PL_CTD_110,10.070266496899276,1.3262052837722426e-14
PL_CTD_122,10.044193648770888,1.4592385897071275e-14
PL_CTDD_6,10.039476197754995,1.4846986397365455e-14
ProtFP8,10.037688829122073,1.4944608003995058e-14
RF,10.036138243012742,1.5029817506350792e-14
ST7,10.03590357540179,1.5042755521633063e-14
PL_CTDC_38,10.030258027142828,1.53573964896953e-14
GDH,10.025962784001015,1.5601187181035407e-14
PL_CKSAAP_86,10.010706901833414,1.649882880685376e-14
PL_CTD_134,9.983697226348534,1.8216727292290904e-14
IR,9.980908390466476,1.8404002259295927e-14
PL_CKSAAP_213,9.95749224805388,2.005442492215477e-14
DP,9.954388469807975,2.028403033528138e-14
PK,9.95287274937833,2.0397111887515638e-14
GHS,9.935739666263196,2.1720075208575022e-14
PL_Motif_0,9.932826795150378,2.1953392491298017e-14
IP,9.930489135459277,2.2142449426125828e-14
SGF,9.89953267152858,2.4805274819250802e-14
PL_CTDD_119,9.89650152452365,2.5082650491866366e-14
PL_CTDD_149,9.89650152452365,2.5082650491866366e-14
PL_AAIndex1_252,9.875448721506308,2.7096758752484345e-14
PL_AAIndex1_159,9.875448721506308,2.7096758752484345e-14
HSG,9.873692754497931,2.727189298474991e-14
GSF,9.865503384799023,2.8103756573641864e-14
PL_CKSAAP_315,9.86319492230632,2.8342802553322935e-14
PL_CTD_189,9.851280963076364,2.960926049033216e-14
DH.1,9.850925752998917,2.964787676775356e-14
PL_CTD_325,9.850527659822296,2.969121494708257e-14
SI,9.84504261072206,3.029483805215121e-14
PL_CKSAAP_231,9.82339930154568,3.279894493809877e-14
PL_CTD_60,9.817797656109683,3.348013565198553e-14
PL_CTD_310,9.794713270472945,3.644002222353645e-14
PL_CKSAAP_22,9.784463516180534,3.78368907805635e-14
PL_QSO_Grantham_11,9.770466560872004,3.98314171055908e-14
PL_CTD_14,9.768335778188598,4.014414331036284e-14
PL_CTD_69,9.745552440098308,4.3645559811872054e-14
PL_CTDD_118,9.744997192631782,4.3734603985706103e-14
PL_CTDD_148,9.744997192631782,4.3734603985706103e-14
PL_CKSAAP_387,9.734547673318739,4.5444704280473845e-14
PL_CKSAAP_395,9.727639847535434,4.6611782046934224e-14
PL_AAIndex1_134,9.721929304350336,4.759919691015282e-14
PL_CTD_157,9.711893034784742,4.938558167048965e-14
SVGER11,9.707526732690662,5.018355436353097e-14
PL_CKSAAP_382,9.67100341952419,5.738454490630303e-14
PL_CTD_131,9.663664293504658,5.89518515441449e-14
FSG,9.66095527435989,5.95411409929429e-14
PL_CTD_263,9.6469294088624,6.268778158375895e-14
PL_CTDD_28,9.639951701873933,6.431466130451924e-14
PL_CKSAAP_191,9.633959044539793,6.574556368625136e-14
PL_CKSAAP_29,9.62479878098627,6.799463518839455e-14
PL_CTD_57,9.623506145854046,6.831814939477174e-14
PL_QSO_SW_22,9.621864095830917,6.873133593282159e-14
PL_CTD_281,9.61317272196813,7.09603512735761e-14
SG,9.611224681049247,7.146979534018256e-14
PL_CTD_309,9.60186833243576,7.396811226026168e-14
PL_CTD_294,9.59092225048292,7.700208567166641e-14
PL_AAIndex1_115,9.572016334579226,8.25385896512064e-14
SDF,9.568520007594097,8.360530044939612e-14
PL_CTD_211,9.567239718300904,8.399935185644305e-14
GL,9.563935633047606,8.502490357909812e-14
IE,9.560676145591037,8.604889118902011e-14
PL_CTDC_25,9.557629569332068,8.701714840855522e-14
PL_CTD_242,9.552993859610956,8.851142202577094e-14
PL_QSO_Grantham_6,9.531603520760804,9.574600417467695e-14
PL_CTD_238,9.526237317472184,9.765197844531038e-14
TW,9.498642766876804,1.0806952043802781e-13
PL_CKSAAP_241,9.481430198193845,1.151236802122517e-13
SDD,9.46897992337916,1.2051166354970783e-13
PL_CKSAAP_359,9.46400520253924,1.2273444284764202e-13
EA,9.444145121945297,1.320247032376977e-13
PL_CTDD_173,9.441655035993934,1.3323812464699368e-13
SF.1,9.434137411005041,1.3696960446811412e-13
PL_CTDD_129,9.411168526670314,1.4903103096012614e-13
PL_CKSAAP_28,9.405599045659883,1.5211237488758947e-13
PR,9.403675199168399,1.5319150253317417e-13
PL_AAIndex1_204,9.397956372967808,1.5644476691705795e-13
PL_AAIndex1_162,9.397828706861047,1.5651817582217765e-13
PL_CKSAAP_390,9.397598779226225,1.566504727831659e-13
PL_CTD_267,9.388868341910841,1.6175750560346718e-13
AS,9.366734739347297,1.754642122987631e-13
VY,9.366278127677699,1.7575889083306038e-13
LR,9.361759856517333,1.7870162956680983e-13
PL_CTD_277,9.360866630467187,1.792891969377032e-13
PL_CTDD_13,9.35928243756058,1.8033604408935022e-13
PL_CTD_250,9.357323183724288,1.816391991639731e-13
R,9.351674507360709,1.8544928554538807e-13
PL_AAIndex1_59,9.347904862639142,1.8803634236408734e-13
FE,9.347009772934681,1.8865591788212198e-13
IY,9.344002261874829,1.9075270196766806e-13
GSS,9.333169661941994,1.9850015732609036e-13
PL_AAIndex1_428,9.302877336587226,2.2187777914423256e-13
PL_CTDD_98,9.295663909985967,2.278392498118527e-13
PL_CTD_243,9.278481348036166,2.4269330965651433e-13
FS.1,9.275735644361776,2.451551402916879e-13
PL_CTD_214,9.273177279845784,2.474714859911179e-13
PL_CTD_83,9.259938481437654,2.598124524657279e-13
PL_AAIndex1_92,9.25090665360655,2.68583324647756e-13
PL_CKSAAP_270,9.249198268252059,2.7027537384442383e-13
PL_AAIndex1_189,9.239582350779516,2.800002879102718e-13
PL_QSO_Grantham_16,9.226769787564363,2.9350436842038817e-13
PL_CTD_26,9.217085904115903,3.041416924476374e-13
PL_CTDC_13,9.217057494325246,3.0417346020750613e-13
PL_CTD_50,9.215569656151043,3.058418059767534e-13
HGG,9.209386797518544,3.1287344122737255e-13
ProtFP3,9.206548768466982,3.161550209679935e-13
PL_CTD_152,9.199359488274746,3.246228640267408e-13
TE,9.196279201975553,3.2832005872585744e-13
PL_CKSAAP_324,9.191058389941098,3.346829619761322e-13
PL_CTD_213,9.185329587049907,3.4180706402163595e-13
PL_AAIndex1_332,9.182550947032317,3.453169178500397e-13
PL_CTDD_26,9.17485378887223,3.5522909442895743e-13
PL_AAIndex1_363,9.165024582343387,3.683018896560608e-13
CR,9.162967811992875,3.710977100880504e-13
PL_CTD_45,9.1621703526759,3.7218742146296503e-13
PL_CTD_91,9.128881751390907,4.206496157849774e-13
PL_CTD_207,9.114255194913781,4.438937775598823e-13
PL_CTD_173,9.101128756173429,4.658462492136689e-13
PL_CKSAAP_89,9.100074255362319,4.676562233994656e-13
PL_QSO_Grantham_15,9.098776551231644,4.698932995737847e-13
PL_CTD_17,9.063975723973467,5.340490179864232e-13
CY,9.039368975868857,5.846341299286693e-13
PL_QSO_Grantham_14,9.036999214625324,5.897519266952929e-13
ND,9.02311876418849,6.206416256163206e-13
PL_CTDD_1,9.017514426550198,6.335676718864636e-13
PL_CTDD_141,9.007983177106894,6.561725021775974e-13
AF5,8.997214314064822,6.826849755942798e-13
PL_CTD_247,8.991777446641025,6.964748058872314e-13
HHD,8.989523139084618,7.022739496828017e-13
PL_CTD_2,8.974448774820235,7.423138345062097e-13
PL_AAIndex1_300,8.959222541133704,7.850763569849373e-13
PL_CKSAAP_228,8.942461702775809,8.350042057967884e-13
DHD,8.9287214657892,8.782950357272509e-13
PL_CKSAAP_341,8.927742606637793,8.814634346152232e-13
PL_CKSAAP_201,8.92117979740106,9.030035172991476e-13
PL_AAIndex1_376,8.917265383202242,9.161011086483384e-13
GS,8.903085382755766,9.651589545356792e-13
PL_AAIndex1_222,8.894021324836194,9.978857796780138e-13
IW,8.888491353850156,1.0183953247141525e-12
VL,8.86936573098673,1.092635291093759e-12
PL_QSO_SW_13,8.866715987322666,1.1033392142048192e-12
PL_CTD_136,8.829785845580037,1.2639184422280006e-12
KY,8.829451062339123,1.2654762881530165e-12
PL_AAIndex1_341,8.819544546578058,1.3124540168422364e-12
PL_CTDD_9,8.812524762814464,1.3467950010749604e-12
PL_CTDD_8,8.807232963896812,1.3732756341649803e-12
PL_CTD_114,8.805687846585185,1.381105337589131e-12
AF3,8.804688186549054,1.3861947778683062e-12
PL_CTD_168,8.79498075620726,1.4366032614194921e-12
SFS,8.780174361160423,1.5170437716166363e-12
PL_CTD_5,8.770865652959815,1.5699076916287432e-12
PL_CTDD_178,8.751336982192283,1.6868756895068863e-12
QF,8.750144767804944,1.6942925424176682e-12
PL_CTD_169,8.7467724915905,1.715448843095805e-12
PL_CTD_71,8.722335113662114,1.8768646328750874e-12
HSD,8.713081895153884,1.941876325465258e-12
PL_CTD_118,8.707169511821013,1.984590549486427e-12
PL_MoreauBroto_3,8.703528807706217,2.0113592309760338e-12
PL_CTD_16,8.676490186363552,2.2217992069517935e-12
PL_CTD_153,8.67495282130263,2.234405481357633e-12
SC,8.632291825658019,2.6142631851346238e-12
PL_CTDC_21,8.630836826211695,2.6283002394017393e-12
HSH,8.62432110010997,2.692091062750686e-12
HDD,8.621661378984369,2.718573521661016e-12
PL_CKSAAP_266,8.618857317090962,2.7467754064215205e-12
PL_CKSAAP_264,8.59124060796848,3.040654228012228e-12
PL_Moran_6,8.586466337560442,3.094557842920151e-12
KL,8.565382448601685,3.3442692230034827e-12
PL_CTD_24,8.562831307307244,3.3758200460269228e-12
GHH,8.561408000054326,3.393551783456997e-12
PL_CTDD_121,8.557954373982831,3.436965748910109e-12
PL_CTDD_71,8.557954373982831,3.436965748910109e-12
FDH,8.550478857009946,3.5328492682411567e-12
PL_CKSAAP_132,8.549317249336339,3.5479867694019226e-12
MD,8.548803306878192,3.554704901638651e-12
PL_CKSAAP_361,8.527411008288666,3.845922585321547e-12
YF,8.523204836573216,3.905930070903734e-12
PL_CTD_251,8.518773758246647,3.9701594705226444e-12
PL_CTD_221,8.509730631018405,4.104538357289738e-12
CT,8.505576653684273,4.167781272936431e-12
PL_AAIndex1_201,8.503511821775142,4.199579380309659e-12
PL_CTD_143,8.498388556958892,4.279528874369457e-12
PL_CKSAAP_88,8.486167611808622,4.476440244329951e-12
T,8.483829197248715,4.515138607276382e-12
PL_CTD_12,8.478787738782739,4.599711751901722e-12
PL_CTDC_16,8.473332752191718,4.693007765789731e-12
PL_Geary_6,8.460395979014738,4.921901340174844e-12
PL_CKSAAP_290,8.449346995901662,5.126214259094466e-12
PL_CTD_56,8.447863286129978,5.154288832268748e-12
PL_CTDD_153,8.420528533991495,5.699924738437538e-12
PL_CTDD_57,8.417824433152765,5.756947177556373e-12
PL_CTD_128,8.413413902559148,5.851180607425803e-12
TC,8.391748569298587,6.336958799231488e-12
PL_CTD_1,8.385613410815916,6.4817091050989555e-12
YV,8.381311256815936,6.5851803722241424e-12
PL_AAIndex1_258,8.380440423077545,6.606325026816744e-12
EW,8.375257931371163,6.733572772584036e-12
PL_CKSAAP_179,8.361674324199546,7.0788508878412516e-12
RP,8.357503549889788,7.188378726409847e-12
PL_CTD_161,8.354463526312491,7.269278612407439e-12
KC,8.350614150918538,7.373024467697741e-12
PL_CTD_257,8.348446124592998,7.432106244419791e-12
CF,8.340664960682757,7.648080384613703e-12
PL_CTD_255,8.327186145868097,8.037157944870963e-12
AQ,8.324933458768124,8.104087741166423e-12
RC,8.315332184121912,8.395660011541023e-12
PL_AAIndex1_22,8.303608461418175,8.765951229508506e-12
PL_CKSAAP_78,8.290902785147997,9.185722686523028e-12
QL,8.289555656888043,9.231391541971166e-12
PL_AAIndex1_94,8.274755849174934,9.748319430095418e-12
IM,8.273255579710675,9.80231048541272e-12
GHG,8.26125508090202,1.0245082713174427e-11
H,8.25792917248632,1.0371298028492967e-11
PS,8.229701282746953,1.1507092289208819e-11
PL_AAIndex1_259,8.223970681513551,1.1752440656976246e-11
PL_CTD_35,8.18445112038297,1.3592984213332766e-11
PL_CTD_306,8.171475230080413,1.4258100122305187e-11
DM,8.165613788121782,1.456912219932832e-11
PL_CTD_11,8.158915615683108,1.4932858236763612e-11
PL_CKSAAP_158,8.144706915968554,1.573478843157916e-11
PL_AAIndex1_25,8.12672120210289,1.6811940056596486e-11
ES,8.126561026292062,1.6821856888743286e-11
PL_CKSAAP_386,8.114645931332428,1.7576187070469285e-11
PL_CKSAAP_284,8.097280915905642,1.8736526329351505e-11
PL_CTD_226,8.09173571257606,1.912296025986695e-11
VC,8.082884138511314,1.9756390197998422e-11
PL_CTDD_99,8.075757678507928,2.0281581766400833e-11
PL_CTDD_17,8.068188199184789,2.085471961626869e-11
PL_AAIndex1_98,8.061789647700687,2.135181116304146e-11
YW,8.047913618035723,2.2470898156461212e-11
PL_CTD_321,8.030910129008836,2.3922488073637788e-11
PL_CTD_163,8.026333647414841,2.43289516247166e-11
PL_AAIndex1_203,8.021063978157702,2.4805541993920873e-11
PL_CTD_58,8.003889214375349,2.6424585589825916e-11
QS,7.992199896419834,2.7586541142701854e-11
GF,7.990021312525172,2.7808681221007066e-11
QE,7.976535544600421,2.9224123338719803e-11
PL_AAIndex1_451,7.946492793051429,3.26417453111863e-11
HFH,7.94344089384047,3.301054169553092e-11
PL_CTDC_28,7.939257534419669,3.35228440783224e-11
PL_CTDD_93,7.934594717786717,3.410323520702877e-11
PL_CKSAAP_346,7.92521705868979,3.530109134475866e-11
SFD,7.921141976567022,3.5834648355924155e-11
PL_CTDD_46,7.911474982741402,3.713283633593625e-11
HH.1,7.905714239625985,3.792870204688223e-11
PL_CKSAAP_304,7.880116356238954,4.1676526065386633e-11
PL_CTDD_102,7.873944875067619,4.2634166330315947e-11
PL_CTDD_66,7.87311736855393,4.2764233748308874e-11
VD,7.861522573753616,4.462898188037798e-11
DDF,7.849132800420313,4.67115155978361e-11
FFS,7.835357206755275,4.9141240242193484e-11
PL_CTDD_47,7.8212279602413854,5.176465409757647e-11
PL_CTDD_84,7.820781147823927,5.184986038365241e-11
PL_CTD_13,7.807329533458756,5.4481769452432855e-11
KN,7.800478599185669,5.58731192342938e-11
VT,7.793967053653195,5.722845432579086e-11
EN,7.786800464294461,5.87581554173595e-11
CG,7.783490781791349,5.947833576193798e-11
PL_CTD_166,7.772774716447242,6.187122421391272e-11
PL_CKSAAP_233,7.766432944631246,6.333242073378433e-11
DL,7.766397919093621,6.334058595526751e-11
PL_AAIndex1_89,7.757549074136586,6.543753061923119e-11
PL_CKSAAP_374,7.7549082070484285,6.607669039973788e-11
PL_CTDD_32,7.741820923072612,6.933745038453133e-11
PL_CTD_305,7.735603946028901,7.09423178230617e-11
F5,7.72910167642915,7.266057265295261e-11
PL_CTD_43,7.722139188040121,7.454659079381432e-11
PL_CTDD_158,7.703825627126627,7.974436602284197e-11
CC,7.70223576021214,8.021234298236274e-11
PL_CTD_21,7.6906704102689165,8.370024153607505e-11
PL_CKSAAP_279,7.687789714209518,8.459233849008221e-11
LI,7.670423560238392,9.01752910514741e-11
PL_CKSAAP_97,7.6617188768159545,9.31108021282479e-11
TV,7.6605539788683625,9.351082440851723e-11
SHH,7.6601304773199645,9.36566789012335e-11
PL_CTDD_147,7.654824974856369,9.550328563859709e-11
PL_CTDD_117,7.654824974856369,9.550328563859709e-11
CI,7.648570029729878,9.772715000240344e-11
PL_CTDD_179,7.626308961719896,1.0607010258455664e-10
FK,7.620145821574353,1.0850324215804436e-10
PL_CTD_4,7.606351666880645,1.1415309596738635e-10
PL_CKSAAP_130,7.601120562130743,1.1637175594589184e-10
WM,7.589406262995131,1.214977028947475e-10
PL_CTD_259,7.582422636400938,1.2466034508442745e-10
DSD,7.577172174284922,1.2709216716032297e-10
PL_CKSAAP_380,7.550484956347684,1.4020541530385652e-10
PL_CKSAAP_224,7.537894200346169,1.4685338435547105e-10
PL_AAIndex1_498,7.514125413108658,1.6027414010604592e-10
PL_CKSAAP_41,7.501129541610265,1.6812349177675678e-10
PL_CTD_38,7.497613014090542,1.7031270539541917e-10
DN,7.495906211159166,1.7138552224154157e-10
PY,7.483876993983457,1.7914051015495136e-10
DSH,7.47449895408157,1.854288083604028e-10
PL_CTDD_49,7.474240252422341,1.8560536839049098e-10
PL_CTD_223,7.465606488747522,1.9159514783221363e-10
PL_CTDD_114,7.46396029641622,1.927589537495861e-10
PL_CTD_9,7.459690788535451,1.958103896778094e-10
PL_CTD_90,7.413437465060659,2.321281640211232e-10
DHF,7.407905554550614,2.368998541199981e-10
PL_CTD_307,7.404045882231138,2.402870460101173e-10
EV,7.372578934853395,2.6977046024960136e-10
TL,7.350072610899541,2.930505361426522e-10
CS,7.348548371664482,2.9469788916482565e-10
GSD,7.335650146527343,3.0901358600903415e-10
PL_CTD_22,7.334121457640469,3.107556888663169e-10
PL_CKSAAP_198,7.329582298315273,3.1598658876566183e-10
PL_CTD_210,7.32279435608928,3.23973587988539e-10
PL_CKSAAP_99,7.318076844701006,3.2964293525982907e-10
PL_CTD_70,7.317391690139166,3.3047453463340155e-10
EK,7.308636159112139,3.4128786180453436e-10
PL_CKSAAP_206,7.302428877303604,3.4916752115578753e-10
PL_CTD_72,7.30134370891914,3.5056360763338765e-10
YD,7.300906917402259,3.5112711998019166e-10
PL_CTD_233,7.299861665254623,3.524792951989163e-10
DV,7.291487534302735,3.6350188464476905e-10
PL_CTD_297,7.2856383796285975,3.714045905476689e-10
VK,7.280829148567736,3.7803070430775537e-10
PL_CTD_308,7.278903426208739,3.8071694678542416e-10
PL_CTD_186,7.2772143384553045,3.830887974838866e-10
DE,7.26766825347847,3.96773802567712e-10
PL_CTDD_94,7.242938168442165,4.3454103271497476e-10
PL_CTD_312,7.2380357092249,4.4244412765615165e-10
KF10,7.23067797736049,4.545756037621652e-10
PL_CTD_53,7.22090372396599,4.712069722305258e-10
PL_CTD_106,7.199859795408897,5.09106639848788e-10
IK,7.197397826551798,5.137350411910174e-10
DA,7.196593527279218,5.152561827718297e-10
GN,7.194396236533341,5.194348158526747e-10
PL_CTD_253,7.1908606614462185,5.262296754799888e-10
P,7.188081648524014,5.31632806646094e-10
PL_CKSAAP_129,7.180769730041048,5.461153381576136e-10
KQ,7.144600209661785,6.237639818668353e-10
PL_CKSAAP_391,7.142649492485693,6.282520756688409e-10
DC,7.1391856405711955,6.363011491033493e-10
PL_CTD_218,7.126769179249805,6.660095905619842e-10
PL_CTDD_103,7.1203385439219815,6.819365888103196e-10
PL_CTD_200,7.120143440605379,6.824257102769576e-10
DK,7.1149081792448525,6.956821275371581e-10
PL_CKSAAP_286,7.110501544327448,7.07039536177929e-10
PL_CKSAAP_133,7.110291137990291,7.075864347975765e-10
PL_QSO_Grantham_20,7.10837781784836,7.125790659707774e-10
PL_CTDD_142,7.094066763936333,7.510555656886814e-10
PL_Moran_5,7.088640823521261,7.661803335475977e-10
PL_CKSAAP_367,7.084662003098358,7.774642803513164e-10
NK,7.056635749595086,8.617915803661573e-10
PL_CTDD_39,7.051848233276933,8.770841088040267e-10
FDD,7.046737133010618,8.937095293113434e-10
PL_CKSAAP_239,7.023520536081278,9.73280640404894e-10
PL_CTDD_11,7.006970853188599,1.0342860236852187e-09
II,7.006263416734805,1.0369772423217818e-09
PL_CTD_59,6.993567196510402,1.08648280002116e-09
PI,6.99267229329065,1.0900600097626375e-09
PL_CKSAAP_123,6.98490587313684,1.1216030692611422e-09
HG,6.970175503713145,1.1839558981596502e-09
WT,6.9696331951211405,1.186316388709357e-09
PL_QSO_Grantham_10,6.946674060751313,1.2906824148062745e-09
PL_CTD_23,6.936288876689138,1.340855841773736e-09
NV,6.934288068042908,1.3507437479052064e-09
PL_AAIndex1_144,6.930191610860121,1.3712160252415962e-09
QK,6.919138192504675,1.4280155770960505e-09
PL_MoreauBroto_4,6.9154755418626745,1.4473502279792372e-09
PL_CTD_87,6.91285130575454,1.4613637883593953e-09
PL_CTD_268,6.9096317572048696,1.4787415886927726e-09
YT,6.907552267995131,1.4900753633443984e-09
PL_Geary_5,6.902468934829199,1.5181474855434544e-09
PL_MoreauBroto_6,6.8807758303119035,1.6440042533473131e-09
PL_CKSAAP_139,6.8764763710755865,1.6701591658686795e-09
CD,6.874859694145702,1.6801010526150425e-09
CK,6.8717209738341145,1.6995719414653626e-09
PL_CTDD_181,6.868222526811627,1.72154006084983e-09
PL_CKSAAP_135,6.854225903182062,1.8123038722320703e-09
HDF,6.852726097422455,1.8223087784842147e-09
PL_AAIndex1_229,6.828417964953165,1.9923737725138447e-09
PL_CTD_334,6.8192191768182,2.0607868648718344e-09
CN,6.781770346217841,2.3643775286746362e-09
DSS,6.7671921825246795,2.4942928755884685e-09
SN,6.758799622576404,2.5722924662635884e-09
PL_CTDD_111,6.756634285247523,2.59280911871075e-09
LN,6.756137461908063,2.5975395376223294e-09
SHS,6.748944067382669,2.6670038016983833e-09
PL_CTD_260,6.727429817083512,2.8860261819317146e-09
PL_CTDD_128,6.726183056970516,2.8992554768977554e-09
TT,6.71444897817991,3.0267699936002615e-09
PL_CTD_49,6.6943405303379455,3.2584435964562206e-09
PL_CTD_220,6.692268104985333,3.283304543100431e-09
PL_CKSAAP_372,6.687501041536522,3.341211728434413e-09
PL_CTD_181,6.685464215684667,3.366263634762549e-09
PN,6.658946276508182,3.7100578983620733e-09
PL_CTD_100,6.6499315375707635,3.834741330140818e-09
PL_CTDD_27,6.63648705564654,4.028506679315466e-09
QP,6.628038360607081,4.155241570672398e-09
PL_CTD_287,6.627692843375114,4.16050838953182e-09
FGH,6.6244519795195265,4.2102353870213285e-09
HFS,6.6113519580476385,4.417358613801888e-09
RL,6.601662186450207,4.5770794611660084e-09
AM,6.581139358617178,4.93465725798428e-09
PL_AAIndex1_348,6.569760989305486,5.144787043670089e-09
MF,6.535128822824385,5.84092332493474e-09
YL,6.525300504342944,6.055083279782492e-09
GQ,6.523506234780173,6.095018294930073e-09
PL_AAIndex1_550,6.5219147943436795,6.130658889763829e-09
QY,6.517110108287394,6.2395277124527806e-09
PL_CTD_147,6.512827294012654,6.3381971188945e-09
PL_CTD_184,6.492152826442061,6.8368544246944426e-09
LP,6.488530594250038,6.928167609327488e-09
DDS,6.4877378974269435,6.948312556764874e-09
PL_CTD_141,6.481389547700688,7.111767583339407e-09
PL_AAIndex1_17,6.480002654254589,7.147984512019156e-09
PL_CTD_326,6.479529524809557,7.160381739511566e-09
GG,6.46667638886043,7.505502828950468e-09
PL_CTDD_161,6.460801027927078,7.668744314237203e-09
SSF,6.450794166272184,7.954974035031077e-09
PL_CTD_198,6.446173419512928,8.090717369451353e-09
PL_CKSAAP_31,6.446013161088156,8.095466522114725e-09
FFF,6.44307349747028,8.183076774999488e-09
PD,6.439054451478271,8.304388863158136e-09
PL_CTD_37,6.41133335364795,9.19145829743705e-09
PL_CTD_290,6.409165012096443,9.26470766596175e-09
PL_CTDD_4,6.408804430031239,9.276944960372225e-09
PL_CTDD_193,6.397249704219633,9.677742606547472e-09
PL_CKSAAP_384,6.387005170775541,1.0047521623299097e-08
LK,6.382491436023202,1.0214889150572064e-08
PL_CTDD_104,6.378864173182163,1.0351400609223277e-08
PL_CTD_96,6.377400489987167,1.0407000256577802e-08
PL_CTD_278,6.367969548530276,1.077246111399613e-08
PL_AAIndex1_459,6.346005011201399,1.167402861250957e-08
HFG,6.33558825934987,1.212754400662223e-08
HSS,6.327070803824527,1.2511402433888888e-08
PL_AAIndex1_372,6.32107403702066,1.2788909996823887e-08
DI,6.311995258550783,1.3220772605615084e-08
RQ,6.30166017616967,1.3730132473615407e-08
YP,6.292909460846,1.4176684799151236e-08
PL_AAIndex1_15,6.284821858833025,1.46022723167431e-08
PL_CTDD_87,6.28005745810367,1.4858927795994922e-08
PL_AAIndex1_295,6.278129042826152,1.4964085505952924e-08
PL_CKSAAP_212,6.2650245360144785,1.5698619401054587e-08
PL_QSO_Grantham_22,6.249318749808255,1.6626499878914265e-08
SHG,6.247021021108191,1.6766759813859646e-08
IQ,6.228141009308056,1.7964863808212532e-08
ME,6.212239242534382,1.903998253411221e-08
HHG,6.202657185548312,1.9718574304397783e-08
DDH,6.194958820574566,2.0281202080162255e-08
